CustomerID,Gender,Age,MaritalStatus,AnnualIncome,MembershipStatus,ChannelPreference,LastPurchaseDate,Frequency,AverageOrderValue,RecencyDays,CampaignResponseRate,WebsiteVisitsLastMonth,CartAbandonmentRate,LoyaltyScore,CLV
1232,Female,47,Married,49875.99,Gold,Email,2025-02-11,11,75.71,60,0.15,7,0.28,81.27,1509.63
1233,Male,66,Divorced,48521.66,Platinum,Social Media,2025-01-27,12,31.75,75,0.27,8,0.21,53.36,584.3
1234,Female,20,Divorced,52242.25,Gold,SMS,2025-02-11,11,77.74,60,0.47,6,0.24,63.98,1402.26
1235,Other,65,Widowed,50286.41,Gold,SMS,2025-01-28,17,84.14,74,0.24,12,0.46,88.83,2700.99
1236,Male,30,Married,56061.9,Silver,Push Notification,2025-02-11,14,36.65,60,0.23,11,0.35,56.08,800.85
1237,Other,27,Married,67610.12,Gold,SMS,2025-01-15,12,140.69,87,0.27,7,0.33,93.31,3263.61
1238,Male,45,Widowed,46848.39,Gold,Push Notification,2025-01-18,14,92.63,84,0.09,11,0.32,99.46,2586.64
1239,Female,38,Single,80521.48,Platinum,Push Notification,2025-03-18,12,72.94,25,0.18,10,0.23,65.64,1449.81
1240,Female,23,Married,77763.14,Silver,Social Media,2025-04-07,11,91.58,5,0.33,4,0.27,48.96,1500.59
1241,Other,55,Divorced,55931.92,Gold,Push Notification,2025-03-23,7,98.86,20,0.25,11,0.23,60.32,1109.45
1242,Other,46,Divorced,55537.77,Gold,Social Media,2025-01-22,13,62.26,80,0.56,11,0.16,55.6,1259.4
1243,Male,41,Widowed,78593.76,Platinum,Email,2025-03-28,18,48.45,15,0.09,8,0.11,71.59,1496.44
1244,Male,52,Widowed,54107.97,Gold,Social Media,2025-01-13,13,40.05,89,0.06,6,0.15,59.28,829.29
1245,Other,20,Divorced,49691.6,Silver,Push Notification,2025-03-08,13,57.87,35,0.08,15,0.34,57.65,1186.02
1246,Female,64,Single,72027.46,Gold,Email,2025-03-18,6,88.28,25,0.23,8,0.47,63.17,864.28
1247,Other,45,Widowed,65600.23,Platinum,Social Media,2025-03-24,10,120.22,19,0.33,6,0.44,87.3,2251.72
1248,Male,62,Divorced,61097.95,Silver,SMS,2025-04-10,12,76.01,2,0.23,12,0.33,72.72,1575.41
1249,Other,69,Divorced,57743.03,Gold,SMS,2025-02-22,12,140.66,49,0.46,8,0.18,69.35,2858.49
1250,Other,32,Single,74947.87,Platinum,Email,2025-04-08,11,31.29,4,0.16,8,0.31,90.72,656.44
1251,Female,55,Widowed,57734.61,Silver,Social Media,2025-02-18,12,134.3,53,0.46,12,0.13,86.94,3012.73
1252,Other,42,Married,71897.64,Silver,Social Media,2025-02-19,10,54.51,52,0.32,16,0.59,77.68,968.53
1253,Female,49,Widowed,45366.44,Silver,SMS,2025-03-31,7,120.03,12,0.47,12,0.29,81.46,1524.65
1254,Other,47,Divorced,56813.57,Gold,Social Media,2025-03-16,9,149.06,27,0.46,8,0.3,63.15,2188.72
1255,Male,64,Divorced,55593.93,Platinum,Push Notification,2025-01-21,5,73.59,81,0.09,8,0.55,60.24,589.6
1256,Female,61,Divorced,74861.97,Platinum,Push Notification,2025-03-01,7,87.18,42,0.15,7,0.2,75.8,1072.84
1257,Male,61,Married,63644.06,Platinum,SMS,2025-03-01,10,77.2,42,0.1,8,0.3,62.15,1251.8
1258,Other,35,Widowed,61465.06,Platinum,Social Media,2025-02-25,9,144.1,46,0.23,10,0.55,84.36,2390.96
1259,Male,46,Widowed,79507.41,Silver,Email,2025-03-16,13,38.28,27,0.16,6,0.16,63.28,812.55
1260,Female,29,Divorced,44625.12,Gold,Social Media,2025-01-28,13,73.5,74,0.16,6,0.19,58.35,1513.03
1261,Other,27,Widowed,77205.92,Platinum,Social Media,2025-01-20,14,40.45,82,0.47,9,0.16,99.74,1131.13
1262,Male,38,Married,69397.36,Gold,Social Media,2025-03-22,12,96.48,21,0.08,8,0.14,89.25,2191.06
1263,Other,26,Married,63645.07,Gold,Push Notification,2025-01-22,10,55.99,80,0.56,14,0.24,91.83,1074.06
1264,Other,66,Divorced,45957.76,Gold,Email,2025-02-14,16,125.27,57,0.24,14,0.32,63.87,3284.48
1265,Male,33,Single,79374.53,Platinum,Social Media,2025-02-02,12,56.3,69,0.4,9,0.04,100.0,1351.2
1266,Female,51,Single,70231.44,Silver,SMS,2025-04-05,14,81.45,7,0.15,16,0.35,75.39,1999.97
1267,Female,30,Widowed,71001.79,Silver,Push Notification,2025-02-26,17,69.34,45,0.22,14,0.32,82.73,2153.98
1268,Other,54,Married,47485.77,Platinum,Email,2025-03-31,7,64.38,12,0.5,8,0.14,83.7,827.86
1269,Female,18,Widowed,68151.85,Platinum,Social Media,2025-03-04,13,49.95,39,0.67,15,0.12,71.26,1112.08
1270,Male,25,Divorced,97524.68,Silver,Push Notification,2025-02-02,10,117.36,69,0.13,10,0.33,71.32,2010.61
1271,Male,26,Divorced,72924.52,Silver,Social Media,2025-03-01,10,34.41,42,0.12,10,0.64,65.55,569.66
1272,Other,69,Divorced,52675.89,Silver,Social Media,2025-02-25,8,122.25,46,0.48,5,0.35,85.44,1813.6
1273,Male,51,Single,75009.94,Platinum,Push Notification,2025-03-24,10,72.02,19,0.34,11,0.25,75.89,1266.76
1274,Male,47,Married,84314.64,Gold,Email,2025-02-14,10,140.96,57,0.18,10,0.27,92.17,2708.83
1275,Male,29,Divorced,63592.34,Silver,SMS,2025-03-25,12,113.39,18,0.23,13,0.21,62.08,2205.39
1276,Other,63,Married,,Silver,SMS,2025-02-24,14,52.09,47,0.32,10,0.3,70.42,1242.8
1277,Other,21,Married,65976.66,Platinum,SMS,2025-03-02,10,75.86,41,0.33,11,0.26,31.62,998.47
1278,Female,28,Married,58297.79,Platinum,Email,2025-04-03,10,121.84,9,0.24,4,0.14,88.29,2294.13
1279,Female,29,Married,69770.18,Platinum,Social Media,2025-03-06,13,118.9,37,0.17,10,0.36,71.87,2656.59
1280,Male,51,Single,40928.69,Gold,Email,2025-02-16,10,36.89,55,0.14,12,0.44,76.48,651.03
1281,Male,57,Single,62253.35,Silver,SMS,2025-01-19,16,73.17,83,0.05,8,0.43,81.17,2120.99
1282,Other,66,Divorced,69377.23,Silver,Social Media,2025-02-01,9,37.46,70,0.42,11,0.11,64.93,556.05
1283,Male,27,Married,30297.74,Gold,Email,2025-01-20,9,114.67,82,0.12,3,0.31,73.01,1785.52
1284,Other,36,Single,65936.98,Gold,,2025-03-11,11,87.24,32,0.21,18,0.1,58.65,1522.47
1285,Other,46,Single,68309.34,Gold,SMS,2025-03-17,13,77.07,26,0.49,4,0.3,71.43,1717.57
1286,Other,30,Single,77067.09,Gold,Social Media,2025-02-13,14,103.22,58,0.09,17,0.38,70.53,2464.29
1287,Female,59,Single,79299.39,Silver,Push Notification,2025-03-04,8,71.64,39,0.18,11,0.55,64.18,940.95
1288,Female,64,Widowed,55543.37,Gold,Push Notification,2025-02-02,8,131.38,69,0.15,7,0.56,98.91,2090.62
1289,Other,26,Widowed,54285.05,Silver,Email,2025-02-20,9,137.47,51,0.6,12,0.35,56.68,1938.49
1290,Female,29,Married,61181.9,Silver,,2025-03-08,12,92.7,35,0.33,14,0.45,71.26,1905.1
1291,Other,68,Divorced,67629.13,Silver,Social Media,2025-04-03,12,46.05,9,0.13,6,0.13,54.52,853.88
1292,Female,44,Widowed,42868.83,Silver,Email,2025-03-19,11,66.39,24,0.42,5,0.27,82.47,1332.56
1293,Other,34,Married,34182.36,Gold,SMS,2025-01-26,14,66.49,76,0.17,7,0.08,98.35,1846.36
1294,Female,20,Divorced,61957.73,Platinum,Push Notification,2025-04-11,14,95.63,1,0.07,6,0.17,45.95,1954.01
1295,Female,62,Single,66063.19,Silver,Social Media,2025-03-10,7,126.95,33,0.34,11,0.22,75.49,1559.49
1296,Other,54,,33866.67,Silver,SMS,2025-02-23,12,113.0,48,0.47,11,0.6,77.97,2413.27
1297,Other,44,Widowed,55661.58,Silver,Email,2025-04-03,17,76.4,9,0.08,14,0.24,72.28,2237.57
1298,Male,28,Widowed,71450.01,Silver,Social Media,2025-01-20,13,45.4,82,0.4,13,0.28,65.48,976.66
1299,Male,48,Single,39156.01,Gold,Social Media,2025-03-15,12,146.71,28,0.72,12,0.31,69.38,2981.97
1300,Other,18,Single,59930.67,Gold,Push Notification,2025-04-10,12,46.47,2,0.4,8,0.03,79.9,1003.19
1301,Other,46,Single,46826.05,Platinum,Social Media,2025-03-30,15,52.39,13,0.19,13,0.48,84.93,1453.27
1302,Female,68,Single,70593.87,Gold,SMS,2025-03-16,14,137.17,27,0.13,13,0.33,77.63,3411.17
1303,Male,23,Widowed,88008.36,Silver,Email,2025-01-16,15,130.13,86,0.38,11,0.34,68.08,3280.84
1304,Female,63,Divorced,49491.33,Silver,Social Media,2025-01-23,13,88.03,79,0.45,11,0.16,74.79,2000.28
1305,Other,30,Married,45618.32,Platinum,Email,2025-01-17,13,139.83,85,0.07,19,0.44,90.87,3469.62
1306,Other,65,Divorced,52053.35,Silver,Social Media,2025-03-04,13,91.59,39,0.6,14,0.08,67.59,1995.44
1307,Other,35,Divorced,89592.16,Platinum,Social Media,2025-03-04,14,61.93,39,0.24,6,0.37,86.91,1620.55
1308,Male,68,Married,67572.99,Platinum,Push Notification,2025-03-18,16,88.71,25,0.2,17,0.14,73.9,2468.27
1309,Male,46,Married,80897.72,Gold,Email,2025-02-06,9,33.37,65,0.52,7,0.42,78.29,535.46
1310,Male,35,Married,57706.74,Silver,Push Notification,2025-03-25,14,40.08,18,0.19,10,0.32,62.82,913.62
1311,Female,19,Married,60421.18,Silver,Social Media,2025-04-05,11,148.34,7,0.31,6,0.19,74.83,2852.77
1312,Other,61,Single,62506.61,Platinum,SMS,2025-03-16,10,90.0,27,0.48,11,0.3,71.3,1541.7
1313,Male,53,Single,84526.0,Gold,Social Media,2025-01-22,11,41.23,80,0.5,12,0.24,67.31,758.8
1314,Female,40,Widowed,62308.95,Gold,Push Notification,2025-04-07,11,53.96,5,0.41,9,0.41,73.46,1029.59
1315,Female,22,Divorced,69001.78,Silver,Email,2025-03-02,14,88.55,41,0.13,10,0.54,72.58,2139.47
1316,Female,46,Widowed,39384.43,Silver,Push Notification,2025-03-09,9,85.58,34,0.38,10,0.22,74.32,1342.65
1317,Other,42,Divorced,50318.63,Silver,Push Notification,2025-03-24,18,80.27,19,0.14,8,0.45,85.39,2678.63
1318,Other,46,Single,76587.5,Silver,Social Media,2025-03-18,17,69.71,25,0.57,7,0.15,73.76,2059.18
1319,Male,19,Married,63646.38,Platinum,Social Media,2025-02-21,16,147.63,50,0.37,11,0.4,93.15,4562.36
1320,Female,69,Single,76534.34,Silver,Push Notification,2025-01-14,9,56.05,88,0.33,7,0.34,75.4,884.81
1321,Male,28,Married,65354.4,Silver,SMS,2025-03-26,8,98.02,17,0.25,10,0.19,73.68,1361.93
1322,Other,20,Divorced,83827.61,Silver,Email,2025-01-21,14,134.69,81,0.1,10,0.19,72.52,3253.14
1323,Female,62,Single,47602.27,Gold,Email,2025-01-19,6,42.23,83,0.28,12,0.26,55.39,393.73
1324,Female,22,Widowed,32556.67,Gold,Push Notification,2025-02-26,7,49.3,45,0.34,10,0.2,79.19,618.38
1325,Female,35,Single,64373.46,Gold,Social Media,2025-02-01,18,93.33,70,0.32,13,0.14,68.06,2823.31
1326,Male,52,Widowed,56519.63,Platinum,Social Media,2025-03-02,11,59.22,41,0.53,13,0.12,69.67,1105.26
1327,Male,24,Widowed,66222.37,Platinum,SMS,2025-02-06,10,68.31,65,0.41,16,0.39,90.1,1298.57
1328,Female,25,Widowed,79232.04,Gold,Push Notification,2025-02-13,9,36.24,58,0.17,8,0.21,72.02,561.06
1329,Female,67,Divorced,46771.55,Silver,SMS,2025-03-25,12,147.73,18,0.16,12,0.18,73.76,3080.35
1330,Male,69,Single,91496.38,Gold,SMS,2025-03-26,10,74.68,17,0.24,14,0.33,78.49,1332.96
1331,Female,19,Divorced,60935.81,Gold,SMS,2025-03-02,12,76.74,41,0.55,5,0.24,89.57,1745.71
1332,Male,69,Single,44804.56,Silver,SMS,2025-01-13,7,72.09,89,0.07,9,0.42,84.05,928.77
1333,Male,45,Married,60731.09,Platinum,Email,2025-02-23,12,90.14,48,0.04,12,0.09,100.0,2163.36
1334,Male,58,Widowed,66710.91,Gold,Push Notification,2025-04-01,14,85.66,11,0.13,7,0.06,93.45,2319.93
1335,,60,Divorced,70823.71,Platinum,Social Media,2025-03-25,19,109.73,18,0.18,14,0.52,75.22,3653.11
1336,Male,57,Widowed,47211.87,Silver,Push Notification,2025-03-14,10,145.73,29,0.2,9,0.14,72.4,2512.39
1337,Other,25,Divorced,28915.61,Platinum,Email,2025-02-14,11,127.06,57,0.06,8,0.2,89.56,2649.4
1338,Female,68,Single,105220.68,Silver,Push Notification,2025-01-21,10,53.2,81,0.46,10,0.07,82.82,972.6
1339,Male,21,Single,64335.19,Silver,Social Media,2025-01-12,7,106.25,90,0.35,12,0.28,67.07,1242.58
1340,Male,43,Single,28428.76,Gold,Push Notification,2025-03-31,19,37.79,12,0.58,11,0.07,75.22,1258.1
1341,Female,26,Single,66436.75,Gold,SMS,2025-01-13,14,116.17,89,0.07,12,0.43,87.17,3044.1
1342,Female,34,Widowed,80680.07,Gold,Email,2025-03-17,12,82.87,26,0.25,14,0.2,89.1,1880.49
1343,Female,34,Single,54156.86,Platinum,Social Media,2025-03-19,7,136.31,24,0.29,15,0.59,94.55,1856.34
1344,Other,43,Single,52250.91,Gold,SMS,2025-03-21,8,60.26,22,0.15,14,0.13,58.4,763.61
1345,Male,61,Married,89441.94,Gold,Push Notification,2025-01-22,11,138.8,80,0.48,8,0.31,75.86,2685.03
1346,Other,66,Married,49921.99,Silver,Social Media,2025-03-26,15,128.87,17,0.29,10,0.16,74.4,3371.24
1347,Female,35,Widowed,38936.41,Platinum,Email,2025-02-13,12,49.64,58,0.23,9,0.2,76.53,1051.55
1348,Other,24,Divorced,66574.56,Silver,Email,2025-04-04,12,40.17,8,0.29,12,0.32,83.74,885.7
1349,Other,19,Widowed,53239.81,Silver,SMS,2025-02-08,9,118.47,63,0.09,15,0.23,68.7,1798.73
1350,Female,23,Single,55618.73,Gold,SMS,2025-01-26,9,136.59,76,0.69,19,0.18,72.24,2117.36
1351,Female,50,Divorced,43047.32,Platinum,Push Notification,2025-01-13,10,65.35,89,0.56,14,0.07,73.75,1135.46
1352,Male,54,Single,61042.73,Silver,Push Notification,2025-01-12,10,95.97,90,0.11,13,0.39,31.74,1264.31
1353,Other,66,Divorced,61263.02,Platinum,Email,2025-03-28,12,52.93,15,0.14,8,0.33,49.36,948.67
1354,Other,28,Widowed,78446.33,Gold,Email,2025-02-16,12,61.01,55,0.14,10,0.06,100.0,1464.24
1355,Female,52,Divorced,65187.55,Silver,SMS,2025-04-07,12,50.6,5,0.27,9,0.19,77.7,1078.99
1356,Female,58,Widowed,72567.46,Silver,SMS,2025-03-14,11,57.21,29,0.41,8,0.15,100.0,1258.62
1357,Male,60,Single,36497.87,Silver,Email,2025-01-23,9,46.2,79,0.58,13,0.18,65.92,689.9
1358,Other,41,Single,71010.01,Gold,SMS,2025-03-02,16,102.9,41,0.42,14,0.32,90.62,3138.37
1359,Other,20,Widowed,42583.22,Silver,SMS,2025-03-13,6,56.13,30,0.36,12,0.16,52.56,513.79
1360,Other,51,Married,46226.82,Gold,Email,2025-03-19,9,57.28,24,0.54,6,0.42,88.99,974.28
1361,Female,56,Divorced,63301.23,Gold,,2025-01-19,16,101.53,83,0.29,13,0.2,77.63,2885.56
1362,Female,56,Divorced,45520.85,Platinum,Push Notification,2025-04-02,14,149.14,10,0.09,5,0.46,59.92,3339.07
1363,Male,68,Married,45356.3,Silver,Push Notification,2025-02-14,13,146.7,57,0.41,8,0.45,68.56,3214.61
1364,Male,54,Divorced,65756.39,Gold,Push Notification,2025-03-11,5,87.83,32,0.04,16,0.23,50.52,661.01
1365,Female,33,Divorced,46425.78,Platinum,Push Notification,2025-02-20,9,149.78,51,0.24,11,0.45,78.78,2409.99
1366,Male,67,Married,78915.21,Platinum,SMS,2025-01-14,15,31.54,88,0.15,12,0.34,67.13,790.69
1367,Female,59,Single,68082.25,Gold,Social Media,2025-01-13,10,76.51,89,0.35,8,0.42,89.23,1447.8
1368,Other,21,Single,52874.95,Gold,Email,2025-02-24,12,132.61,47,0.07,5,0.08,66.48,2649.23
1369,Female,53,Single,70077.44,Platinum,Social Media,2025-03-11,10,51.56,32,0.34,11,0.19,63.54,843.21
1370,Female,58,Married,73142.61,Platinum,Email,2025-03-30,12,30.59,13,0.17,10,0.17,77.06,649.95
1371,Male,42,Widowed,81133.82,Platinum,Email,2025-03-04,9,34.53,39,0.07,10,0.27,78.23,553.89
1372,Female,64,Single,71498.27,Silver,Social Media,2025-02-14,17,108.74,57,0.11,11,0.22,63.02,3013.56
1373,Male,26,Widowed,75857.05,Platinum,Social Media,2025-02-16,16,35.64,55,0.45,14,0.17,67.77,956.69
1374,Male,33,Single,76484.75,Silver,Email,2025-02-12,11,75.01,59,0.3,9,0.27,90.13,1568.78
1375,Other,61,Divorced,83719.08,Platinum,SMS,2025-01-24,10,86.48,78,0.27,16,0.21,85.08,1600.57
1376,Male,44,Divorced,43769.95,Platinum,Push Notification,2025-01-26,11,76.46,76,0.65,6,0.41,80.14,1515.09
1377,Other,35,Married,57593.71,Platinum,Push Notification,2025-01-22,11,110.01,80,0.44,14,0.32,82.03,2202.76
1378,Female,42,Single,54263.61,Platinum,Email,2025-03-31,18,112.59,12,0.3,14,0.35,48.91,3017.84
1379,Female,19,Married,65973.31,Platinum,Push Notification,2025-03-17,12,123.42,26,0.26,6,0.18,58.74,2351.0
1380,Male,59,Divorced,57379.97,Silver,Email,2025-04-10,9,85.21,2,0.26,8,0.15,73.28,1328.87
1381,Male,48,Married,76873.99,Gold,Push Notification,2025-04-07,16,58.4,5,0.05,4,0.36,89.55,1771.16
1382,Male,20,Single,40935.72,Platinum,Push Notification,2025-03-25,12,126.52,18,0.16,6,0.55,36.7,2075.43
1383,Other,66,Single,40585.99,Gold,SMS,2025-03-26,12,121.68,17,0.2,11,0.36,79.07,2614.71
1384,Other,38,Married,80000.81,Silver,Email,2025-03-17,17,128.73,26,0.61,12,0.17,90.18,4161.92
1385,Other,23,Divorced,47753.96,Silver,Push Notification,2025-01-24,17,71.55,78,0.5,11,0.28,63.05,1983.26
1386,Male,42,Single,62451.48,Gold,Social Media,2025-02-11,11,102.61,60,0.26,13,0.01,82.63,2061.36
1387,Male,27,Single,58732.17,Silver,Push Notification,2025-02-26,11,80.44,45,0.21,10,0.59,84.09,1628.9
1388,Male,45,Widowed,54950.44,Platinum,Social Media,2025-04-05,12,134.26,7,0.08,6,0.36,81.76,2928.37
1389,Other,27,Single,56073.63,Silver,Email,2025-02-19,11,147.86,52,0.11,8,0.16,62.87,2649.02
1390,Female,30,Married,88344.52,Gold,Email,2025-03-16,15,98.44,27,0.08,4,0.14,40.96,2081.42
1391,Other,19,Divorced,56860.25,Silver,Social Media,2025-04-10,15,65.15,2,0.62,12,0.17,60.96,1572.98
1392,Other,41,Divorced,63945.22,Platinum,SMS,2025-01-30,19,93.85,72,0.56,7,0.45,75.44,3128.36
1393,Other,63,Widowed,70469.61,Platinum,Push Notification,2025-02-04,18,145.27,67,0.4,9,0.41,100.0,5229.72
1394,Other,52,Married,71721.91,Platinum,Email,2025-03-26,12,50.21,17,0.26,14,0.52,79.38,1080.8
1395,Other,61,Widowed,70087.8,Silver,SMS,2025-01-31,10,65.8,71,0.2,12,0.47,52.94,1006.35
1396,Male,31,Married,72084.43,Platinum,Social Media,2025-01-25,11,32.96,77,0.19,12,0.35,56.58,567.7
1397,Female,53,Widowed,51130.83,Platinum,Push Notification,2025-02-27,12,38.54,44,0.33,8,0.19,59.82,739.14
1398,Female,21,Single,91434.72,Platinum,SMS,2025-02-03,11,86.3,68,0.17,12,0.14,72.62,1638.68
1399,Female,46,Divorced,63263.69,Platinum,Email,2025-01-25,11,144.68,77,0.31,14,0.21,70.87,2719.36
1400,Other,20,Divorced,51981.38,Silver,Social Media,2025-04-01,11,60.85,11,0.36,11,0.11,91.38,1281.0
1401,Female,30,Widowed,56709.2,Gold,Push Notification,2025-03-14,6,117.06,29,0.37,6,0.38,100.0,1404.72
1402,Female,25,Married,62571.99,Gold,Push Notification,2025-03-27,23,125.09,16,0.02,11,0.34,74.89,5031.71
1403,Female,35,Divorced,51500.52,Platinum,Push Notification,2025-03-15,9,36.77,28,0.18,9,0.19,85.62,614.27
1404,Male,38,Widowed,55618.87,Gold,SMS,2025-01-23,12,114.16,79,0.31,7,0.08,67.08,2288.86
1405,Other,68,Divorced,60332.95,Silver,Email,2025-02-10,16,60.63,61,0.8,13,0.45,60.59,1557.85
1406,Female,28,Divorced,70287.87,Silver,Push Notification,2025-01-29,8,31.0,73,0.02,12,0.22,80.89,448.61
1407,Male,35,Widowed,65848.18,Silver,Email,2025-01-31,16,57.76,71,0.55,13,0.26,74.5,1612.66
1408,Other,29,Divorced,76492.31,Gold,Push Notification,2025-01-13,13,112.87,89,0.18,10,0.33,70.63,2503.67
1409,Female,40,Single,74176.1,Silver,Push Notification,2025-01-17,23,72.69,85,0.23,10,0.34,79.35,2998.5
1410,Female,29,Married,74311.28,Platinum,SMS,2025-02-12,12,34.6,59,0.45,8,0.51,87.82,779.83
1411,Other,62,Widowed,60128.64,Silver,Email,2025-04-09,19,64.99,3,0.2,10,0.41,87.06,2309.84
1412,Male,45,Divorced,54880.35,Silver,Email,2025-04-05,14,112.74,7,0.28,3,0.42,98.69,3136.04
1413,Other,30,Married,40547.49,Gold,Social Media,2025-03-16,11,144.5,27,0.18,15,0.32,73.17,2752.54
1414,Female,25,Widowed,36472.87,Platinum,SMS,2025-01-20,17,91.97,82,0.19,6,0.41,43.66,2246.11
1415,Other,19,Divorced,79752.83,Silver,Social Media,2025-04-07,17,97.8,5,0.22,10,0.48,93.44,3216.13
1416,Male,39,Single,47967.01,Silver,SMS,2025-02-04,10,70.93,67,0.11,10,0.4,69.42,1201.7
1417,Female,50,Widowed,88382.88,Platinum,Email,2025-01-24,14,142.42,78,0.19,8,0.15,81.73,3623.48
1418,Female,52,Divorced,52810.71,Gold,SMS,2025-02-21,13,85.14,50,0.04,17,0.34,77.72,1967.04
1419,Other,28,Divorced,70667.89,Gold,Push Notification,2025-01-27,6,79.62,75,0.02,9,0.22,73.48,828.75
1420,Male,64,Single,53162.33,Silver,Email,2025-01-12,16,139.53,90,0.51,10,0.25,60.21,3576.66
1421,Female,48,Married,37868.83,Platinum,Push Notification,2025-04-02,23,71.5,10,0.41,11,0.25,47.08,2418.73
1422,Male,48,Divorced,86284.05,Gold,Email,2025-03-25,11,87.82,18,0.31,12,0.39,78.46,1723.96
1423,Other,52,Divorced,38609.73,Platinum,SMS,2025-03-29,9,35.3,14,0.3,10,0.29,75.79,558.48
1424,Other,49,Married,55485.93,Platinum,SMS,2025-02-07,12,42.97,64,0.63,5,0.14,67.95,866.02
1425,Male,32,Married,51454.52,Platinum,SMS,2025-03-12,12,73.12,31,0.13,6,0.08,86.6,1637.3
1426,,46,Single,44634.04,Silver,Social Media,2025-03-15,6,124.17,28,0.16,6,0.41,77.31,1320.99
1427,Female,47,Married,44405.49,Gold,Email,2025-01-28,17,48.45,74,0.25,7,0.43,53.16,1261.5
1428,Male,46,Divorced,81455.44,Silver,Push Notification,2025-02-04,16,57.41,67,0.3,7,0.22,66.74,1531.61
1429,Other,46,Widowed,50268.95,Platinum,Email,2025-02-06,16,110.88,65,0.18,10,0.4,87.6,3328.17
1430,Male,59,Divorced,78501.09,Gold,Push Notification,2025-03-10,15,57.61,33,0.31,13,0.41,70.67,1474.84
1431,Female,63,Divorced,49031.27,Silver,SMS,2025-02-20,16,36.33,51,0.37,8,0.31,72.7,1003.87
1432,Male,29,Widowed,77913.48,Gold,Email,2025-02-12,10,107.13,59,0.63,6,0.16,83.46,1965.41
1433,Male,28,Married,,Silver,SMS,2025-02-16,9,100.22,55,0.4,7,0.24,77.12,1597.59
1434,Female,27,Married,48851.57,Silver,Social Media,2025-02-05,11,97.32,66,0.12,12,0.21,85.49,1985.71
1435,Male,60,Divorced,66591.79,Silver,Social Media,2025-04-08,8,119.08,4,0.46,9,0.14,88.2,1792.87
1436,Male,28,Divorced,38492.91,Gold,Email,2025-02-16,10,61.48,55,0.55,13,0.57,71.63,1055.18
1437,Other,68,Married,74980.05,Gold,SMS,2025-02-11,14,66.65,60,0.11,10,0.41,100.0,1866.2
1438,Male,34,Divorced,58954.78,Platinum,Email,2025-01-25,11,36.27,77,0.09,13,0.55,68.4,671.87
1439,Male,27,Single,51068.65,Silver,Social Media,2025-03-07,14,57.69,36,0.54,11,0.34,74.28,1407.59
1440,Other,56,Married,69913.79,Platinum,Push Notification,2025-03-19,8,121.29,24,0.3,11,0.51,85.4,1798.97
1441,Other,59,Single,29584.84,Gold,Social Media,2025-03-04,11,67.59,39,0.03,5,0.36,95.95,1456.87
1442,Other,20,Divorced,42512.18,Gold,Push Notification,2025-02-17,11,60.22,54,0.25,7,0.62,83.85,1217.86
1443,Female,65,Widowed,98105.87,Silver,1234,2025-01-16,8,46.93,86,0.09,13,0.27,96.52,737.81
1444,Male,41,Widowed,55231.99,Gold,Push Notification,2025-01-29,16,107.33,73,0.12,6,0.63,76.24,3026.53
1445,Male,40,Divorced,54460.22,Gold,Social Media,2025-02-28,11,50.62,43,0.28,7,0.22,70.84,951.27
1446,Other,62,Divorced,41163.01,Gold,Social Media,2025-02-26,13,64.15,45,0.28,6,0.33,99.04,1659.89
1447,Female,23,Married,59057.2,Platinum,Email,2025-02-04,10,86.46,67,0.14,12,0.21,87.17,1618.27
1448,Female,67,Married,94358.48,Gold,Social Media,2025-03-26,11,57.22,17,0.03,7,0.18,85.23,1165.87
1449,Female,55,Married,74437.54,Silver,Email,2025-02-03,10,126.87,68,0.13,9,0.19,43.12,1815.76
1450,Female,61,Widowed,64761.79,Platinum,Push Notification,2025-02-26,10,46.02,45,0.44,7,0.22,70.86,786.3
1451,Male,28,Married,54913.82,Platinum,Social Media,2025-03-13,4,89.66,30,0.11,12,0.09,62.87,584.12
1452,Male,32,Married,45869.26,Gold,Push Notification,2025-04-03,7,82.99,9,0.05,8,0.7,64.2,953.89
1453,Female,29,Divorced,46139.06,Gold,Email,2025-03-30,14,92.71,13,0.16,5,0.28,68.92,2192.48
1454,Female,51,Widowed,70510.4,Platinum,SMS,2025-02-13,8,80.94,58,0.17,12,0.37,94.68,1260.59
1455,Other,59,Divorced,74041.54,Silver,Social Media,2025-03-14,4,79.68,29,0.06,10,0.18,39.67,445.16
1456,Female,38,Widowed,69751.15,Silver,Email,2025-02-22,15,68.87,49,0.43,13,0.61,62.89,1682.74
1457,Male,32,Widowed,56647.91,Silver,Social Media,2025-01-19,21,37.91,83,0.03,12,0.15,59.84,1272.5
1458,Other,45,Divorced,50567.16,Platinum,Social Media,2025-04-10,11,64.42,2,0.41,6,0.29,72.04,1219.11
1459,Male,40,Widowed,37408.67,Silver,SMS,2025-01-30,12,47.4,72,0.23,16,0.26,85.5,1055.12
1460,Female,25,Divorced,68213.41,Silver,Push Notification,2025-04-04,11,112.5,8,0.54,5,0.42,52.14,1882.73
1461,Other,43,Divorced,70713.55,Platinum,Email,2025-04-11,10,110.91,1,0.09,10,0.4,78.94,1984.62
1462,Male,51,Single,34434.5,Silver,Social Media,2025-01-17,10,100.63,85,0.65,10,0.43,74.69,1757.91
